signal_timestamp,direction,setup_mode,rr_mode,swept_level_type,swept_level_price,reclaim_level,cisd_detected,mss_detected,fvg_detected,ifvg_detected,bpr_detected,entry_price,stop_loss,risk_distance,target_price,target_R,nearest_structural_target_type,nearest_structural_target_price,min_rr_gate_passed,rejection_reason,session,timeframe,outcome,order_sent,telegram_sent,broker_called
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.3855,4553.3855,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.3855,4553.3855,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.3855,4553.3855,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.3855,4553.3855,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,ny_opening_range_high,4560.45,4560.45,True,True,True,False,False,4560.45,4566.6,6.15,4548.15,2.0,vwap,4553.5922,False,OPPOSING_RESISTANCE_BEFORE_2R,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,ny_opening_range_high,4560.45,4560.45,True,True,True,False,False,4560.45,4566.6,6.15,4542.0,3.0,vwap,4553.5922,False,OPPOSING_RESISTANCE_BEFORE_2R,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,ny_opening_range_high,4560.45,4560.45,True,True,True,False,False,4560.45,4566.6,6.15,4542.0,3.0,vwap,4553.5922,False,OPPOSING_RESISTANCE_BEFORE_2R,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,ny_opening_range_high,4560.45,4560.45,True,True,True,False,False,4560.45,4566.6,6.15,4553.5922,1.1151,vwap,4553.5922,False,TARGET_BELOW_2R,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.5922,4553.5922,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.5922,4553.5922,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.5922,4553.5922,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.5922,4553.5922,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.7132,4553.7132,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.7132,4553.7132,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.7132,4553.7132,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.7132,4553.7132,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.7132,4553.7132,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.7132,4553.7132,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.7132,4553.7132,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.7132,4553.7132,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,ny_opening_range_high,4560.45,4560.45,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,ny_opening_range_high,4560.45,4560.45,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,ny_opening_range_high,4560.45,4560.45,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,ny_opening_range_high,4560.45,4560.45,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.7638,4553.7638,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.7638,4553.7638,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.7638,4553.7638,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T19:45:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.7638,4553.7638,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.8427,4553.8427,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.8427,4553.8427,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.8427,4553.8427,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,LONG,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.8427,4553.8427,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,london_range_high,4558.31,4558.31,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.8427,4553.8427,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.8427,4553.8427,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.8427,4553.8427,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:00:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.8427,4553.8427,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,session_midpoint,4550.19,4550.19,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,vwap,4553.8941,4553.8941,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,vwap,4553.8941,4553.8941,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,vwap,4553.8941,4553.8941,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:15:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,vwap,4553.8941,4553.8941,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,asia_range_high,4546.69,4546.69,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,structural_min_2r,london_range_high,4558.31,4558.31,,,,,,,,,,,,,False,NO_RECLAIM,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_2r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,fixed_3r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
2026-05-05T20:30:00+00:00,SHORT,manipulation_reclaim_confirmation_retest_expansion,partial_2r_runner_3r,ny_opening_range_high,4560.45,4560.45,False,False,False,,,,,,,,,,False,NO_CISD_OR_MSS,ny_pm,M15,,False,False,False
